"","date","gdp","gdph","jgdp","c","ch","jc","jgf","jgs","jgse","jgsi","ptgh","ptgsh","ptgfh","yptmr","yptmd","yptu","gtfp","ypog","yptx","ytpi","yctlg","g","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gfeghhx","gfeghdx","gfeigx","gfsub","gssub","gsub","gftfbusx","gftfpe","gftfpp","gftfpv","gfsubp","gfsubg","gfsube","gfsubk","gfegc","gfege","gfegv","yptue","yptup","yptuc","yptolm","pcw","gdppothq","gdppotq","recessq","lasgova","lalgova","cpgs","federal_medicaid","medicare","federal_unemployment_insurance","state_unemployment_insurance","cpiu_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","yptmr_g","yptmd_g","gfrptCurrentLaw_g","gftfp_g","yptu_g","federal_unemployment_insurance_g","state_unemployment_insurance_g","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g_g","cola_rate_g","gftfp_before_cola_g","health_ui_g","gftfp_noCOLA_g","gfrpt_g_g","gfrpri_g_g","gfrcp_g_g","gfrs_g_g","yptmr_g_g","yptmd_g_g","gfrptCurrentLaw_g_g","jgf_g","jgs_g","jc_g","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","yq","unemployment_insurance_override","federal_unemployment_insurance_override","state_unemployment_insurance_override","fshare","historical","forecast_period","gftfpnet_g","gstfp_g","gstfpnet_g","gfeghhx_g","gfeghdx_g","gfsub_g","gssub_g","gfeg_g","gfeigx_g","jgsi_g","jgse_g","gdp_g_cumulative_growth","gdph_g_cumulative_growth","jgdp_g_cumulative_growth","gdppotq_g_cumulative_growth","gdppothq_g_cumulative_growth","g_g_cumulative_growth","gf_g_cumulative_growth","gs_g_cumulative_growth","jgf_g_cumulative_growth","jgs_g_cumulative_growth","jgse_g_cumulative_growth","jgsi_g_cumulative_growth","gfeg_g_cumulative_growth","gfeghhx_g_cumulative_growth","gfeghdx_g_cumulative_growth","gfeigx_g_cumulative_growth","gfrpt_g_cumulative_growth","gsrpt_g_cumulative_growth","gfrs_g_cumulative_growth","gsrs_g_cumulative_growth","gfrcp_g_cumulative_growth","gsrcp_g_cumulative_growth","gfrpri_g_cumulative_growth","gsrpri_g_cumulative_growth","gftfp_g_cumulative_growth","gstfp_g_cumulative_growth","yptmd_g_cumulative_growth","yptmr_g_cumulative_growth","gssub_g_cumulative_growth","gfsub_g_cumulative_growth","c_g_cumulative_growth","jc_g_cumulative_growth","gdp_forecast","gdph_forecast","jgdp_forecast","gdppotq_forecast","gdppothq_forecast","g_forecast","gs_forecast","gf_forecast","jgf_forecast","jgs_forecast","jgse_forecast","jgsi_forecast","gfeg_forecast","gfeghhx_forecast","gfeghdx_forecast","gfeigx_forecast","gfrpt_forecast","gsrpt_forecast","gfrs_forecast","gsrs_forecast","gfrcp_forecast","gsrcp_forecast","gfrpri_forecast","gsrpri_forecast","gftfp_forecast","gstfp_forecast","yptmd_forecast","yptmr_forecast","gssub_forecast","gfsub_forecast","c_forecast","jc_forecast","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet"
"200",2019-12-31,21747.4,19254,112.989,14759.2,13353.7,110.529,111.281,115.811,115.65,116.521,0.42,0.16,0.26,797.9,619.4,27.9,3108.7,116,2221.2,1509.6,300.8,3805.3,1438.1,110.525,1447.9,2357.4,1301.1,2035.6,1740.2,179.2,229.7,1416.9,2319.8,615.4,480.9,1330.4,71,21.1,788.9,3136.8,436.04,411.409,69.791,80.5,0.6,81.1,27.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.367,19065.6,21534.6,1,5183,14631,312808.666666667,421.683,810.79175,NA,NA,0.00608335642069191,-0.00668982745842084,0.167413793726338,0.0685054003802816,-0.0152550413298495,0.0456351253407892,0.0299496117688149,-0.00668982745842084,0.155797140357691,16.1269048394686,NA,NA,0.00866194731345016,0.00527689306577561,0.00521027951307573,0.0104498528518708,0.0033931300487593,0.00316829222836557,0.00795737897017346,0.00454576090945169,0.00625302078298695,0.00833073808782303,0.00498790063706855,0.0108407548770144,0.0122887864823349,0.00999786370433675,0.368696185025505,0,0.452213367347458,0.131165594735965,0.182776904952666,-2.02450461472712,3.59396041561123,-3.6399415591088,-2.27296200393153,0.936593258828617,1.37189163009004,-2.02450461472712,0.00392534735380368,0.00498509789430557,0.00339617983916751,-0.00619962802231877,0.00294006784771961,0.0171919770773639,-0.0321100917431192,2020 Q1,0,0,0,0.629670798,1,0,0.155797140357691,0.00999786370433675,0.00999786370433675,0.0299496117688149,0.0299496117688149,0.00521027951307573,0.00521027951307573,0.0122887864823349,0.0122887864823349,0.00498509789430557,0.00498509789430557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.409,207.991,203.991,377.491,2731.209
"201",2020-03-31,21561.1,19010.8,113.38,14545.5,13118.4,110.882,111.205,116.688,116.628,116.961,0.22,0.12,0.1,804.7,624.1,43.4,3189.6,112.2,2252.4,1530,243.2,3834.1,1456.8,110.878,1452.6,2381.6,1306.1,2041,1756.6,183.8,180.5,1436.4,2379.1,627.8,495.8,1346.2,62.7,20.4,810.5,3159.9,444.822,423.429,72.24,74.5,0.6,75.1,43.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.965666666667,19154,21723.5,1,5183.66666666667,14676,328551,433.945,846.1775,NA,NA,0.00300583325576365,-0.00673488266137812,0.143405701239798,0.0641132935368418,-0.015491362708219,0.0436434509847936,0.0290787155280152,-0.00673488266137812,0.121084777740315,0,NA,NA,-0.00879925997855402,-0.0121787535116012,0.00511521002727755,0.00997656109141176,0.00334539124758604,0.00325559998584524,-0.0161676241973641,-0.0194426635256228,0.0017711866950858,0.00424677631070969,0.000294840294840171,0.00964942182132833,0.00689750310387649,0.0113371970049494,-0.505892298938853,-0.109743532047962,0,0.115956138823849,0.128898769238879,0.00673488266137046,-0.143405701239797,-0.0641132935368411,0.0154913627082209,-0.0436434509847918,-0.0290787155280104,0.00673488266137046,0.00263951735339862,0.0110391019380387,0.00333997738473335,0.0309835724682888,0.0118761274804571,-0.116901408450704,-0.0331753554502371,2020 Q2,0,0,0,0.629670798,1,0,0.121084777740315,0.0113371970049494,0.0113371970049494,0.0290787155280152,0.0290787155280152,0.00511521002727755,0.00511521002727755,0.00689750310387649,0.00689750310387649,0.0110391019380387,0.0110391019380387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.429,200.671,204.371,387.071,2802.529
"202",2020-06-30,19520.1,17302.5,112.86,13097.3,11860.3,110.435,110.901,115.969,115.811,116.655,0.77,-0.4,1.17,824.1,668.8,1084.6,5627.4,112.5,2096.5,1395.8,225.8,3839.3,1393.3,110.431,1504.8,2334.5,1356.8,2013.1,1600.1,131.4,171.5,1374.2,4565.63333333333,1396.9,496.4,1264.3,54.2,19.1,1061.86666666667,3157.6,596.61,512.64,72.525,1085.9,0.6,1086.5,1062.344,1078.1,19.1,160.9,609.3,63.8,73.3,140,597.9,28.4,64.4,7.2,101.5,679.2,NA,249.442,19242,21708.2,1,4974,13591.6666666667,326980,446.207,881.56325,NA,NA,-0.0055257591635185,-0.00678054886234591,0.125419788518023,0.0602504394280667,-0.0157351211776398,0.0418183537142029,0.0282570371821314,-0.00678054886234591,0.0975795884110433,0,NA,NA,-0.115131930225324,-0.111655317333671,0.00508396882943707,0.00915478451925944,-0.002927622661968,-0.00369475503509575,-0.118708693441789,-0.116163612863985,-0.0206772550194786,0.0230662771028756,-0.0474061701709569,-0.029528632645111,0.023085354158104,-0.0616137532940142,-2.83834520857833,0,0,0.103907433983973,0.0910127226825754,0.00678054886236934,-0.125419788518022,-0.0602504394280624,0.0157351211776469,-0.0418183537142048,-0.0282570371821356,0.00678054886236934,1.86469397489564e-05,-0.0149146285417436,-0.00287958338765737,0.00121016538926977,-0.0608379141286587,-0.135566188197767,-0.0637254901960783,2020 Q3,1084,834.933333333333,249.066666666667,0.629670798,1,0,0.0975795884110433,-0.0616137532940142,-0.0616137532940142,0.0282570371821314,0.0282570371821314,0.00508396882943707,0.00508396882943707,0.023085354158104,0.023085354158104,-0.0149146285417436,-0.0149146285417436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.64,156.16,884.26,549.226666666667,5078.27333333333
"203",2020-09-30,21170.3,18596.5,113.838,14401.5,12924.7,111.431,111.373,116.889,116.685,117.775,-0.75,-0.37,-0.38,842.7,683.7,775.2,4323.4,113,2193.9,1489.2,297.2,3816.6,1455.6,111.426,1487,2329.6,1335.1,1993.1,1687.4,144.7,207,1435.4,3414.9,728.2,506.6,1344.5,90.2,20.2,908.5,3160.3,533.712,486.072,73.845,1212.9,0.6,1213.5,737.133,15.6,27,58.4,865.6,15,73.3,140,0,15.8,23.4,23.9,156.1,373.1,159.3,253.141666666667,19327.3,22002.3,1,4957.66666666667,13763.3333333333,318988.333333333,458.469,916.949,NA,NA,0.00399334313199406,-0.00682683857487809,0.111442672145634,0.0568266111359195,-0.0159866734211488,0.0401397744291179,0.0274805191312553,-0.00682683857487809,0.0785457262914111,0,NA,NA,0.0514004470516627,0.0499057375591363,0.00507380073800734,0.0103145624021954,0.00278215793957193,0.00142496791609514,0.0831702772862277,0.0801713533647022,-0.00572215422276612,0.00390801142341801,-0.0121190242896189,-0.00184649967886963,0.0097756946769334,-0.00967281804404041,-1.72267773781355,0,0,0.0941269446922504,0.0621848514443493,0.00682683857485866,-0.111442672145637,-0.0568266111359236,0.0159866734211427,-0.0401397744291158,-0.0274805191312529,0.00682683857485866,0.00584484154598552,0.00247621556212207,0.00277634091311874,0.0205479452054795,0.0634343114767066,0.664206642066421,0.0575916230366491,2020 Q4,881.354,695.2,186,0.629670798,1,0,0.0785457262914111,-0.00967281804404041,-0.00967281804404041,0.0274805191312553,0.0274805191312553,0.00507380073800734,0.00507380073800734,0.0097756946769334,0.0097756946769334,0.00247621556212207,0.00247621556212207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486.072,197.628,242.128,422.428,3900.972
"204",2020-12-31,21479.5,18780.3,114.415,14545.3,13004.7,111.851,112.015,117.773,117.701,118.101,-0.22,-0.19,-0.04,860.6,673.6,302.4,3743.8,113.6,2226.7,1503.7,255.4,3830.8,1478.8,111.846,1493.6,2337.2,1333.3,1984.5,1710.3,151.3,186.333333333333,1456.9,2924.3,738.1,516.4,1352.4,69.0333333333333,21.8,819.5,3152.2,547.131,512.193,73.559,609.9,0.6,610.5,233.386,5,10.8,34.5,260.3,0.1,73.3,140,0,15.2,13.8,64.8,112,16.1,35.8333333333333,254.640333333333,19414.2,22146,1,4840.33333333333,13685,325241.666666667,470.667,895.271,181.506,59.15,0.0041013923045643,0.0140332462630435,0.0242941131767844,-0.0564079869716065,0.00293579011171374,-0.0236414457074494,0.0266059428227428,0.0140332462630435,-0.0927024440469643,-0.488366637430917,NA,NA,0.0261206320055096,0.0250429145774043,0.00502756134913973,0.0102900704411888,0.00328052560707803,0.0010517384618105,0.0282479776607076,0.0248783556712935,0.0148339642384514,0.00404252133552929,0.0221340572144497,0.0113944073567656,0.00875273522975939,0.0025,0.0270573223985089,0,-0.194259663222204,-0.0363789453868177,-0.153622787288347,-3.05559954422887,-0.782003493733203,-1.99263330760105,-1.18363983765566,-1.58897804095032,-0.0318253197596183,-3.05559954422887,0.00469124941836596,-0.00866416375979095,0.00328782627788748,0.0193446506119226,0.0058757902566009,-0.234663710273467,0.0792079207920795,2021 Q1,338.269,301.6,36.7,0.629670798,1,0,-0.0927024440469643,0.0025,0.0025,0.0266059428227428,0.0266059428227428,0.00502756134913973,0.00502756134913973,0.00875273522975939,0.00875273522975939,-0.00866416375979095,-0.00866416375979095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512.193,161.407,225.907,307.307,3436.493
"205",2021-03-31,22826.8003107795,19718.8442794895,115.803960623317,15047.4062034114,NA,113.042727645913,111.025959679633,121.364506069929,121.290310418659,121.702508481271,NA,NA,NA,839.761520031365,691.057295285202,NA,3495.69074673898,NA,2282.76006755223,1592.11772589311,248.557760425452,3973.27196479695,1484.33203620118,NA,1544.65317820285,2343.043,NA,NA,1733.96890944861,154.888519426561,175.194315522755,1461.16463254769,2674.14199673898,763.329211858279,548.791158103613,1437.22920646655,73.363444902697,23.1674036534833,821.54875,NA,561.310672545558,525.467204934699,76.0733416814566,610.281762490636,0.600375565657291,610.882138056294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19426.352177973,22006.6470397412,NA,NA,NA,NA,482.865,873.593,181.506,59.15,0.00970439397679579,0.0138390396121224,0.0237179076441605,-0.0597800598063237,0.00292719647724105,-0.0242138972445215,0.0259164122405011,0.0138390396121224,-0.0855445758851764,0,0,0,0.0627249382331772,0.0499749354104808,0.000625942762151999,-0.00629246637129988,0.010656121640124,0.0121396724495653,0.034520168261323,0.0236139710167449,0.0221683093252463,0.0433939755442887,0.0084269662921348,0.0371911780299012,0.0341812923157825,0.0025,1.36612185720349,-0.102144100863778,0,-0.0377523355396392,-0.142858690784153,-0.0138390396121325,-0.0237179076441681,0.0597800598063276,-0.00292719647716277,0.0242138972445203,-0.0259164122405099,-0.0138390396121325,-0.00882953461917424,0.030495156529331,0.0106545998329284,0.0627249382331772,0.0627249382331772,0.0627249382331769,0.0627249382331769,2021 Q2,724,664,60,0.629670798,0,1,-0.0855445758851764,0.0025,0.0025,0.0259164122405011,0.0259164122405011,0.000625942762151999,0.000625942762151999,0.0341812923157825,0.0341812923157825,0.030495156529331,0.030495156529331,1.06272493823318,1.04997493541048,1.01213967244957,0.9937075336287,1.00062594276215,1.0371911780299,1.03418129231578,1.0025,0.991170465380826,1.03049515652933,1.03049515652933,1.03049515652933,1.03418129231578,1.0259164122405,1.0259164122405,1.03418129231578,1.01383903961212,1.06272493823318,1.00292719647724,1.06272493823318,0.940219940193676,1.06272493823318,1.02371790764416,1.06272493823318,0.914455424114824,1.0025,1.0259164122405,0.975786102755479,1.00062594276215,1.00062594276215,1.03452016826132,1.01065459983293,22826.8003107795,19718.8442794895,115.803960623317,22006.6470397412,19426.352177973,3973.27196479695,2343.043,1544.65317820285,111.025959679633,121.364506069929,121.290310418659,121.702508481271,763.329211858279,561.310672545558,525.467204934699,76.0733416814566,1733.96890944861,548.791158103613,1461.16463254769,23.1674036534833,175.194315522755,73.363444902697,154.888519426561,1437.22920646655,2674.14199673898,821.54875,691.057295285202,839.761520031365,0.600375565657291,610.281762490636,15047.4062034114,113.042727645913,525.467204934699,165.590090350503,237.86200692358,296.081545065301,3199.60920167368
"206",2021-06-30,23060.8045517771,19840.9212470597,116.271661545932,15201.6419897391,NA,113.511217091903,111.605739574903,122.269350986494,122.194602162307,122.609873407793,NA,NA,NA,818.92304006273,708.514590570403,NA,3301.11023336883,NA,2312.05479650554,1610.4397044563,238.170812857207,3963.62489661754,1488.83416461487,NA,1514.21762965884,2348.9006075,NA,NA,1757.63781889723,158.477038853123,164.055297712177,1465.42926509539,2477.50761149383,748.288720173536,554.416977608311,1451.96266560318,74.1155151450304,23.4048995194833,823.602621875,NA,575.490345091115,538.741409869398,74.5744072175113,613.141851969668,0.603189229679948,613.745041199347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19517.3939047541,22200.5208615702,NA,NA,NA,NA,495.063,851.915,181.506,59.15,0.00495454198181688,0.0136501348551512,0.0231684016339437,-0.0635809317062659,0.00291865300644223,-0.0248147592757726,0.0252617191140381,0.0136501348551512,-0.0735317666320413,0,0,0,0.0102512939970436,0.00619087842269006,0.00468650655290537,0.00880978467455229,0.00414442196454523,0.00403872993719467,0.0102499915429113,0.00608043481561338,-0.008900492493918,-0.0247963412891239,0.00172195492529759,-0.00242799090142354,-0.0197038072840526,0.0025,-0.489453747069244,0,0,-0.0392334914741634,-0.121032732223179,-0.0136501348551474,-0.0231684016339461,0.0635809317062626,-0.00291865300646599,0.0248147592757726,-0.0252617191140337,-0.0136501348551474,0.00522202102051494,0.00745559757021508,0.00414435723328821,0.0102512939970436,0.0102512939970436,0.0102512939970436,0.0102512939970436,2021 Q3,152,108,44,0.629670798,0,1,-0.0735317666320413,0.0025,0.0025,0.0252617191140381,0.0252617191140381,0.00468650655290537,0.00468650655290537,-0.0197038072840526,-0.0197038072840526,0.00745559757021508,0.00745559757021508,1.073619244013,1.05647520258248,1.01622743124531,1.00246188302945,1.00531538279991,1.03467288728661,1.01380398343522,1.00500625,0.996346378385958,1.03817811371447,1.03817811371447,1.03817811371447,1.01380398343522,1.051832824481,1.051832824481,1.01380398343522,1.02767807922424,1.073619244013,1.00585439295448,1.073619244013,0.880439880387353,1.073619244013,1.04743581528832,1.073619244013,0.847213901273408,1.00500625,1.051832824481,0.951572205510957,1.00531538279991,1.00531538279991,1.04512399123697,1.0148431135341,23060.8045517771,19840.9212470597,116.271661545932,22200.5208615702,19517.3939047541,3963.62489661754,2348.9006075,1514.21762965884,111.605739574903,122.269350986494,122.194602162307,122.609873407793,748.288720173536,575.490345091115,538.741409869398,74.5744072175113,1757.63781889723,554.416977608311,1465.42926509539,23.4048995194833,164.055297712177,74.1155151450304,158.477038853123,1451.96266560318,2477.50761149383,823.602621875,708.514590570403,818.92304006273,0.603189229679948,613.141851969668,15201.6419897391,113.511217091903,538.741409869398,169.773180701005,209.547310304138,284.861212005602,3016.24902136322
"207",2021-09-30,23394.6784599148,20027.140350133,116.858560543857,15400.7741336712,NA,114.095948048035,112.135878138914,123.062626831594,122.987393041745,123.405358540906,NA,NA,NA,798.084560094094,725.971885855605,NA,3159.76386359533,NA,2343.7505448546,1635.04971290101,228.10483812453,3975.09983034673,1493.43765287137,NA,1508.03234076119,2360.6451105375,NA,NA,1781.30672834584,162.065558279684,152.916279901598,1469.69389764308,2332.04322861096,745.232104121475,562.443816508764,1472.98415462133,75.1885582229312,23.7437552282941,827.720634984375,NA,589.670017636673,552.015614804097,74.2697850522579,616.0676546643,0.606067540250172,616.67372220455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19610.5273998748,22420.0805044638,NA,NA,NA,NA,507.261,830.237,181.506,59.15,0.00571315622422319,0.0134663178011631,0.0226437814116867,-0.0678979463992738,0.00291015926136473,-0.0254462006186064,0.0246392883330002,0.0134663178011631,-0.0587140003962122,0,0,0,0.0144779817802119,0.0093856076920269,0.00477182023251776,0.00988984196644282,0.0051480508414401,0.0050476529716863,0.0130993838735602,0.00790734522956194,-0.00290366999940128,-0.00879314134974718,0.000960614793467762,0.00289506046320964,-0.00408480840303438,0.005,0.15311490854057,0,0,-0.0408356152363822,-0.0857787242361531,-0.0134663178011534,-0.022643781411682,0.0678979463992739,-0.0029101592613956,0.025446200618608,-0.0246392883329926,-0.0134663178011534,0.00475010125850428,0.00648793699074868,0.00515130549308163,0.0144779817802116,0.0144779817802119,0.0144779817802119,0.0144779817802119,2021 Q4,44,0,44,0.629670798,0,1,-0.0587140003962122,0.005,0.005,0.0246392883330002,0.0246392883330002,0.00477182023251776,0.00477182023251776,-0.00408480840303438,-0.00408480840303438,0.00648793699074868,0.00648793699074868,1.0891630838667,1.06639086437027,1.02135699465854,1.01237607262999,1.01011256708362,1.03766832785495,1.00966278840465,1.01003128125,1.00107912457184,1.04491374790142,1.04491374790142,1.04491374790142,1.00966278840465,1.0777492367215,1.0777492367215,1.00966278840465,1.04151711883637,1.0891630838667,1.00878158943172,1.0891630838667,0.820659820581029,1.0891630838667,1.07115372293248,1.0891630838667,0.797470583938365,1.01003128125,1.0777492367215,0.927358308266436,1.01011256708362,1.01011256708362,1.05881447159365,1.02007088043947,23394.6784599148,20027.140350133,116.858560543857,22420.0805044638,19610.5273998748,3975.09983034673,2360.6451105375,1508.03234076119,112.135878138914,123.062626831594,122.987393041745,123.405358540906,745.232104121475,589.670017636673,552.015614804097,74.2697850522579,1781.30672834584,562.443816508764,1469.69389764308,23.7437552282941,152.916279901598,75.1885582229312,162.065558279684,1472.98415462133,2332.04322861096,827.720634984375,725.971885855605,798.084560094094,0.606067540250172,616.0676546643,15400.7741336712,114.095948048035,552.015614804097,173.956271051508,193.216489317378,275.705020180278,2884.05884341506
"208",2021-12-31,23705.6742748478,20205.6003239116,117.366667593696,15602.247810993,NA,114.545851101885,112.652211183445,123.860394690664,123.784673188981,124.205348198331,NA,NA,NA,825.150888669464,728.435270796551,NA,3209.23557111849,NA,2440.75632853095,1658.87288033204,249.597544965758,3993.58158201675,1500.94464114891,NA,1521.89676279926,2378.34994886653,NA,NA,1870.83569743938,166.307695420653,173.409471960939,1476.8852496737,2375.30703137173,752.083556924298,569.92063109157,1492.56518491139,76.1880730048181,24.0593914752057,833.928539746758,NA,591.67089986073,553.888727219563,74.9526004115898,619.052912173048,0.609004340553908,619.661916513602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19705.5534473028,22627.4369220241,NA,NA,NA,NA,508.98225,858.39375,1.755,38.14,0.00408572076498603,0.0502602767220672,0.0261754390383659,0.134015763871109,0.00489309511467662,0.0339141112718417,0.0033932236067824,0.0502602767220672,0.018551887130557,-0.834092702210362,-0.990330898152127,-0.35519864750634,0.0132934425863493,0.0089109064328996,0.00484566505991046,0.00924869192681821,0.00394722899226441,0.0043480515888108,0.0130820487056771,0.00910295471729183,-0.0011108108919512,-0.00458342574111037,0.00116173350843507,0.00464938050836627,0.00919371664872126,0.0075,-0.284857510518792,0,0.018495798811605,-0.0130431410781946,0.0687324789169279,2.73229545479211,0.155965894674136,-2.97378228618329,0.68138396397659,-2.33277701375362,-0.862284025377562,2.73229545479211,0.0046045302636466,0.00648261685622153,0.00394319922440389,0.0132934425863493,0.0132934425863493,0.0132934425863496,0.0132934425863493,2022 Q1,44,0,44,0.629670798,0,1,0.018551887130557,0.0075,0.0075,0.0033932236067824,0.0033932236067824,0.00484566505991046,0.00484566505991046,0.00919371664872126,0.00919371664872126,0.00648261685622153,0.00648261685622153,1.10364181078925,1.07589337358358,1.02579790756191,1.02173922703983,1.01500723425651,1.04249284275262,1.018945341992,1.01760651585937,1.00568862369723,1.05168752337687,1.05168752337687,1.05168752337687,1.018945341992,1.08140628087374,1.08140628087374,1.018945341992,1.09386405743985,1.10364181078925,1.01371765369875,1.10364181078925,0.930641173314523,1.10364181078925,1.09919164190782,1.10364181078925,0.812265168201529,1.01760651585937,1.08140628087374,0.95880884112185,1.01500723425651,1.01500723425651,1.07266593408132,1.02409322314405,23705.6742748478,20205.6003239116,117.366667593696,22627.4369220241,19705.5534473028,3993.58158201675,2378.34994886653,1521.89676279926,112.652211183445,123.860394690664,123.784673188981,124.205348198331,752.083556924298,591.67089986073,553.888727219563,74.9526004115898,1870.83569743938,569.92063109157,1476.8852496737,24.0593914752057,173.409471960939,76.1880730048181,166.307695420653,1492.56518491139,2375.30703137173,833.928539746758,728.435270796551,825.150888669464,0.609004340553908,619.052912173048,15602.247810993,114.545851101885,553.888727219563,174.546543576988,198.194829704735,280.039812527195,2929.19575859129
"209",2022-03-31,23999.9555011381,20351.6788647669,117.970739195692,15819.1959698473,NA,115.106225812865,113.225217947048,124.788741969742,124.712452927076,125.136280941883,NA,NA,NA,852.217217244834,730.898655737496,NA,3254.94603066095,NA,2537.36026795696,1681.64365782474,271.036532503962,4018.15621885272,1508.43466543602,NA,1537.15343713992,2402.1334483552,NA,NA,1960.36466653292,170.549832561622,193.902664020281,1484.07660170433,2412.67820551672,759.623026213827,576.995601424041,1511.09382526312,77.1338684836812,24.3580637316888,842.267825144225,NA,593.671782084786,555.761839635029,75.7039834511081,622.072590889968,0.611975003334941,622.684565893302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19801.6751829087,22855.3616790576,NA,NA,NA,NA,510.7035,886.5505,1.755,38.14,0.00530751596960055,0.0478550677732315,0.0255077621648157,0.118178043146093,0.00486926931677045,0.0328016717269901,0.00338174857767615,0.0478550677732315,0.0157331972883568,0,0,0,0.01241395721878,0.00722960657013538,0.00487790083455075,0.0100729374616721,0.00489044867227828,0.00514687529585922,0.0139049296923428,0.00896890926490546,-0.000420774224573095,-0.00259933160044556,0.00100903082589165,0.00615353319602319,0.01002477613041,0.01,0.299040310117398,0.434362478576357,0,-0.0132155128770709,0.0509730731014257,-0.0478550677732291,-0.0255077621648165,-0.118178043146093,-0.00486926931681719,-0.0328016717269919,-0.00338174857775941,-0.0478550677732291,0.00508651146376282,0.00749510996954528,0.00489214323861953,0.01241395721878,0.01241395721878,0.01241395721878,0.01241395721878,2022 Q2,44,0,44,0.629670798,0,1,0.0157331972883568,0.01,0.01,0.00338174857767615,0.00338174857767615,0.00487790083455075,0.00487790083455075,0.01002477613041,0.01002477613041,0.00749510996954528,0.00749510996954528,1.11734237301325,1.083671659386,1.03107756147089,1.03203114237594,1.01995833889157,1.04890785706712,1.0291600409346,1.02778258101797,1.01080407041064,1.05957003701818,1.05957003701818,1.05957003701818,1.0291600409346,1.08506332502597,1.08506332502597,1.0291600409346,1.14621099604334,1.11734237301325,1.01865371796577,1.11734237301325,1.04062252604802,1.11734237301325,1.12722956088316,1.11734237301325,0.825044696343304,1.02778258101797,1.08506332502597,0.990259373977265,1.01995833889157,1.01995833889157,1.08758127847809,1.02910323388137,23999.9555011381,20351.6788647669,117.970739195692,22855.3616790576,19801.6751829087,4018.15621885272,2402.1334483552,1537.15343713992,113.225217947048,124.788741969742,124.712452927076,125.136280941883,759.623026213827,593.671782084786,555.761839635029,75.7039834511081,1960.36466653292,576.995601424041,1484.07660170433,24.3580637316888,193.902664020281,77.1338684836812,170.549832561622,1511.09382526312,2412.67820551672,842.267825144225,730.898655737496,852.217217244834,0.611975003334941,622.072590889968,15819.1959698473,115.106225812865,555.761839635029,175.136816102467,203.861186578798,286.505985509197,2968.44004515175
