date,gdp,gdph,jgdp,c,ch,jc,jgf,jgs,jgse,jgsi,ptgh,ptgsh,ptgfh,yptmr,yptmd,yptu,gtfp,ypog,yptx,ytpi,yctlg,g,grcsi,dc,gf,gs,gfh,gsh,gfrpt,gfrpri,gfrcp,gfrs,gftfp,gfeg,gsrpt,gsrpri,gsrcp,gsrs,gstfp,gset,gfeghhx,gfeghdx,gfeigx,gfsub,gssub,gsub,gftfbusx,pcw,gdppothq,gdppotq,recessq,gdp_g,gdph_g,gdppothq_g,gdppotq_g,dc_g,jgdp_g,c_g,ch_g,gh_g,gfh_g,gsh_g,g_g,gf_g,gs_g,cpiu_g.x,jgf_g,jgs_g,jc_g,gsrpt_g,gsrpri_g,gsrcp_g,gsrs_g,cpiu_g.y,pcw_g,gftfp_g,gfrpt_g,gfrpri_g,gfrcp_g,gfrs_g,yptmr_g,yptmd_g,gfrptCurrentLaw_g,gfrptCurrentLaw,fshare,gftfpnet_g,gstfp_g,gstfpnet_g,gfsub_g,gssub_g,gfeghhx_g,gfeghdx_g,gfeg_g,gfeigx_g,jgsi_g,jgse_g,yptxb,yfptmd,ysptmd,gfegnet,gstfpnet,gftfpnet
1985-06-30,4294.9,7893.1,54.396,2681.8,5066.3,52.94,51.52,39.952,38.476,46.808,1.85,0.76,1.09,69.1,39.2,16,400.5,10.2,388.5,305.7,75.9,900.5,279.8,52.934,447.3,453.2,868.3,1134.6,307.6,45.7,56.3,275,309.76,75.3,80.9,260,19.6,4.8,90.74,557.7,NA,NA,19.408,20.7,0.3,21,14.44,106.6333333333333,8019.5,4363.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.635312803999998,17.564687196000005,53.664687196,69.104687196,331.395312804
1985-09-30,4386.8,8013.7,54.757,2754.1,5162.5,53.355,51.795,40.283,38.834,47,1.93,0.68,1.26,70.3,40.1,15,405.59999999999997,10.6,421.5,311.90000000000003,81.69999999999999,927.4,284.59999999999997,53.349,463.1,464.3,894.2,1152.7,340,46.8,60.8,279.7,312.984,76.4,81.5,265.1,20.9,4.9,92.616,571.6,NA,NA,20.036,21,0.3,21.3,14.516,107.1333333333333,8093.9,4430.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.132041924499998,17.967958075500004,54.267958075500005,70.4839580755,335.1160419245
1985-12-31,4444.1,8073.2,55.042,2779.4,5173.6,53.727,52.135,40.656,39.224,47.28,0.35,0.32,0.02,71.6,41.1,15.6,408.29999999999995,11,428.9,313.9,79.5,938.6,291.09999999999997,53.722,466.4,472.1,894.7,1161.5,345.2,45.4,59,285.9,313.412,78.1,83.7,268.5,20.5,5.2,94.88799999999999,582.2,NA,NA,21.184,21.7,0.3,22,15.088,108.2,8167.9,4496.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551921245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6839631695,18.4160368305,55.41603683049999,72.20403683049999,336.09596316949995
1986-03-31,4507.9,8148.6,55.313,2823.6,5218.9,54.108,52.003,40.825,39.368,47.574,0.66,0.78,-0.12,73,42.1,15.6,419.9,11.3,426.3,317.5,84.4,946.8,298.2,54.105,464,482.8,892.2,1182.9,341.8,44.5,63,292.7,323.18,79.7,84.5,273,21.4,5.5,96.72,595.9,NA,NA,19.72,22.8,0.3,23.1,15.12,108.6666666666667,8241.3,4559.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55498755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.364975855,18.735024145,56.335024145000006,73.355024145,346.544975855
1986-06-30,4545.3,8185.3,55.507,2851.5,5275.7,54.051,51.873,41.005,39.486,48.063,1.75,0.42,1.33,74.5,43.1,16.4,425.59999999999997,11.7,429.4,319.5,85.4,967.5,301.90000000000003,54.049,477.8,489.7,921.1,1194.4,344.4,42.9,63.4,296.1,326.152,83.8,85,276.6,22,5.8,99.448,605.5,NA,NA,20.556,23.9,0.3,24.2,15.848,107.9333333333333,8314.4,4617,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55498755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.919963405,19.180036595,59.88003659499999,75.52803659499999,350.07196340499996
1986-09-30,4607.7,8263.6,55.771,2917.2,5369,54.336,51.947,41.36,39.824,48.501,1.87,0.4,1.47,76,44.1,17,433.1,12.1,439.5,326.1,87,993.6,306.90000000000003,54.334,495.1,498.5,953,1205.5,352,43.8,64.6,300.8,331.35200000000003,86.7,87.5,282.3,22.4,6.1,101.74799999999999,616.5,NA,NA,21.284,25.1,0.3,25.5,16.448,108.5,8387.5,4676.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55498755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.474950955,19.625049045,62.225049045000006,77.273049045,355.82695095500003
1986-12-31,4657.6,8308,56.102,2952.8,5402,54.665,52.006,41.886,40.349,49.026,-0.33,0.14,-0.48,77.6,45.2,16.9,435.79999999999995,12.7,456,330.40000000000003,97.89999999999999,996.4,312.59999999999997,54.662,489.8,506.6,941.8,1209.5,364.2,43.6,73.1,306.2,332.49199999999996,79.5,91.8,286.8,24.8,6.4,103.308,626.3,NA,NA,18.32,26.5,0.3,26.8,16.408,109.2,8460.4,4743.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55498755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.085437260000003,20.11456274,54.414562739999994,78.22256274,357.57743725999995
1987-03-31,4722.2,8369.9,56.427,2983.5,5407.4,55.179,51.917,42.485,41.003,49.34,0.54,0.23,0.3,79.6,46.2,15.5,441.90000000000003,12.7,450.70000000000005,336,98.7,1008.7,317.4,55.175,492.1,516.5,947.9,1215.9,358.3,44.1,76,310.7,338.60400000000004,76.9,92.4,291.9,22.7,6.7,103.29599999999999,637.8,NA,NA,18.76,28,0.3,28.3,14.996,110.6666666666667,8532.9,4814.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5766225176,20.623377482400002,51.323377482400005,77.71937748239999,364.18062251760006
1987-06-30,4806.2,8460.2,56.81,3053.3,5481.2,55.711,52.164,43.004,41.542,49.755,0.7,0.1,0.6,81.1,47.3,15.1,447.50000000000006,12.9,511.7,344.3,111.8,1025.2,321.5,55.706,501.2,524,960.8,1218.6,410.2,45.8,87.3,314.5,343.02000000000004,80.2,101.5,298.5,24.5,7,104.48,646.9,NA,NA,19.56,30.2,0.3,30.4,14.58,111.9666666666667,8604.9,4888.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.185589720399996,21.1144102796,54.01441027960001,78.29441027960002,369.20558972040004
1987-09-30,4884.6,8533.6,57.248,3117.4,5543.7,56.239,52.541,43.518,42.069,50.198,0.13,0.15,-0.02,82.3,48.4,14.4,449.49999999999994,13.5,489,352.4,116.1,1036.2,326.3,56.232,504.1,532.1,959.5,1222.8,394.9,46.4,91.3,319,343.90799999999996,78.2,94.1,306,24.8,7.3,105.592,656.4,NA,NA,18.828,31,0.3,31.3,13.992,113.1666666666667,8676.5,4966.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7945569232,21.6054430768,51.405443076800005,78.7974430768,370.70255692319995
1987-12-31,5008,8680.2,57.678,3150.9,5555.5,56.725,52.651,43.778,42.326,50.464,1.33,0.58,0.75,83.3,49.4,13.5,452.79999999999995,13.7,506.9,357.4,110.69999999999999,1056,333.3,56.718,513.7,542.3,975.7,1238.9,408.5,47.4,87.1,325.6,346.592,78.2,98.4,310,23.6,7.7,106.208,668.1,NA,NA,18.696,30.8,0.3,31.1,13.108,114.1666666666667,8748.1,5047.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553606548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.3481634712,22.0518365288,50.85183652880001,78.8598365288,373.9401634712
1988-03-31,5073.4,8725,58.124,3231.9,5653.6,57.173,53.369,44.003,42.514,50.87,-0.67,0.48,-1.15,83.4,50.9,13.9,470.3,14.2,502,365.3,107.9,1056.9,352.7,57.165,505.8,551.1,947.7,1252.6,402.6,49.6,84.5,344.7,361.504,84.1,99.4,315.7,23.4,8,108.79599999999999,678.6,NA,NA,18.972,30,0.3,30.4,13.496,114.9333333333333,8819.1,5128.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6428013987,22.257198601299997,55.45719860129999,80.15319860129999,390.1468013987
1988-06-30,5190,8839.6,58.704,3291.7,5695.3,57.805,53.893,44.432,42.972,51.151,0.29,0.55,-0.26,85,52.2,13.2,473.40000000000003,14.8,497.8,372.5,115.2,1070.4,360,57.797,506.9,563.5,940.6,1268.4,400.6,49.3,90,351.7,363.36400000000003,84.1,97.2,323.2,25.2,8.3,110.036,693.1,NA,NA,19.836,29.5,0.3,29.8,12.736,116.2,8890.2,5219.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.374346424600002,22.8256535754,54.72565357539999,80.6616535754,392.7383464246
1988-09-30,5282.8,8891.4,59.423,3361.9,5745.9,58.517,54.201,44.806,43.354,51.481,0.03,0.2,-0.16,87,53.7,13.2,478.8,15.1,506.6,377.5,125.1,1078.2,366.2,58.509,507.4,570.8,936.1,1274.1,402.5,50.2,97.8,357.7,366.524,87,104.1,327.3,27.3,8.5,112.276,703.2,NA,NA,20.388,28.9,0.4,29.2,12.776,117.7333333333333,8960.9,5324.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.218436839100004,23.4815631609,56.78156316089999,82.05756316089999,396.7424368391
1988-12-31,5399.5,9009.9,59.97,3434.5,5811.3,59.108,54.638,45.319,43.916,51.753,1.62,0.52,1.09,89.7,55.4,13,484.90000000000003,15.4,517.2,382.59999999999997,130.9,1109.9,373.7,59.101,525.6,584.3,962.1,1289.4,409.6,50.2,102.7,365,370.348,87.7,107.6,332.4,28.2,8.7,114.552,720.1,NA,NA,19.284,28.2,0.4,28.6,12.652,118.9333333333333,9031.6,5412.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.562726943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1750726422,24.2249273578,56.5249273578,83.37692735780001,401.5230726422
1989-03-31,5511.3,9101.5,60.547,3490.2,5838.2,59.787,55.043,45.915,44.582,52.003,-0.34,0.35,-0.69,93.8,57.4,13.6,508.09999999999997,15.9,552.9,391,132.70000000000002,1116.6,379.7,59.781,519.9,596.7,944.5,1299.8,439.5,50.8,104.9,370.9,390.73999999999995,88.7,113.4,340.2,27.8,8.8,117.36,736.6,NA,NA,20.192,27.6,0.4,28,13.16,120.3666666666667,9102.1,5511.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.499673934,24.900326065999998,56.200326066,84.860326066,423.23967393399994
1989-06-30,5612.5,9171,61.202,3553.8,5865.5,60.593,55.447,46.538,45.245,52.425,1.26,0.48,0.78,96.9,59.6,13.7,515.6,16.3,566.6999999999999,397.4,118.60000000000001,1145.8,384.29999999999995,60.588,534.3,611.5,963.7,1314.2,448.4,49.2,94.4,375.4,394.98400000000004,89.1,118.3,348.2,24.2,8.9,120.616,755.1,NA,NA,19.936,27,0.4,27.4,13.316,122.4,9172.4,5613.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.745306036,25.854693964,55.35469396399999,86.870693964,428.729306036
1989-09-30,5695.4,9238.9,61.656,3609.4,5922.3,60.95,55.723,46.974,45.69,52.814,0.75,0.42,0.32,99.7,61.9,14.6,524.6999999999999,16.7,571.6,403.9,114.39999999999999,1164.6,388.8,60.946,541.4,623.2,971.6,1326.9,457.1,50,91.6,379.8,399.47999999999996,95,114.5,353.9,22.8,9,125.22,770.4,NA,NA,18.832,26.7,0.4,27.1,14.22,123.2666666666667,9242.4,5697.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.047557779,26.852442220999997,59.952442221,90.172442221,434.52755777899995
1989-12-31,5747.2,9257.1,62.077,3653.7,5948,61.43,55.923,47.581,46.361,53.105,0.42,0.59,-0.17,102.3,64.4,15.8,535.7,17.1,579.8,403.09999999999997,113.5,1180.5,394.90000000000003,61.427,540.8,639.7,967.1,1344.6,467.4,48.9,91.4,385.6,405.52,94.5,112.4,354.2,22.1,9.3,130.18,790,NA,NA,20.492,26.9,0.4,27.3,15.38,124.4,9311.6,5781,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56619641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.463048804,27.936951196000003,58.036951196,93.716951196,441.98304880399996
1990-03-31,5872.7,9358.3,62.753,3737.9,5998.1,62.32,56.315,48.254,47.096,53.487,1.33,0.69,0.63,104.3,66.6,16.4,556.3,17.3,582.6,419.6,112.5,1212.5,403.5,62.319,553.7,658.8,983.2,1365.4,463.2,50.3,91.1,394,421.452,99.9,119.4,369.3,21.4,9.5,134.84799999999998,811.4,NA,NA,21.448,26.8,0.4,27.1,16.048,126.5666666666667,9379,5885.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578420059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5227759294,28.077224070599996,61.37722407060001,96.32522407059999,459.9747759294
